,created_date,source,context,annotation
792,2024-02-27,thread,"내가 느끼는 불편함에 대해 앞서 자꾸 해결을 해주려고 한다거나, 도와달라고 요청하지 않았는데도 자신의 방식대로 뭔가를 해결하실 때 화가 나고 억울했어.","[{'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}]"
793,2024-02-27,thread,후련하다. 남일 같았던 자작곡도 쓸 수 있을 것 같다.,"[{'annotator': '', 'emotion': '기쁨_편안함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_통쾌함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자신감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_편안함', 'gender': ''}]"
794,2024-02-27,thread,진술서를 썼던 날에도 느꼈던 감정을 똑같이 느끼고 있다. 뭔가 미안하다. 내가 인상착의를 잘 기억하지 못해서.,"[{'annotator': '', 'emotion': '슬픔_미안함', 'gender': ''}, {'annotator': '', 'emotion': '수치심_죄책감', 'gender': ''}, {'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}, {'annotator': '', 'emotion': '수치심_죄책감', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_미안함', 'gender': ''}]"
795,2024-02-27,thread,아아 유튜브 오류 개빡치내 진짜.. 물들어올때 제트엔진 다는 타입인데..ㅂㄷㅂㄷ 흐름이 중한디!!,"[{'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}]"
796,2024-02-27,thread,이제 다음달 준비를 시작하는데 벌써 가슴이 두근거린다. 또 얼마나 재미 있을까?!,"[{'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}]"
797,2024-02-27,thread,"부스에서 건내주신 응원과 조언 그리고 선물,간식,편지,후기 모두모두 제가 계속 그림을 그릴 수 있고 앞으로 나아갈 수 있는 용기가 됐습니다. 좋은 기억 남겨주셔서 감사합니다","[{'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}]"
798,2024-02-27,thread,이러한 환경을 어떻게 활용해 나갈지 그리고 또 알려갈지 기대가 된다.,"[{'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}]"
799,2024-02-27,thread,이어서 전해지는 나훈아 은퇴 소식에 더 놀램,"[{'annotator': '', 'emotion': '중립_놀람', 'gender': ''}, {'annotator': '', 'emotion': '중립_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}]"
800,2024-02-27,thread,"700페이지나 되고, 연구자료가 너무 많아서 하루에 한 챕터씩만 읽는 중인데, 마지막이 기대된다. 최근에 나온 신작도 기대되고.","[{'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}]"
801,2024-02-27,thread,오늘은 뭔가 좀 우울한 기분에 젖어든 날이네. 분명 이것저것 많이 해낸 것 같은데 왜 이렇게 공허한 기분일까?,"[{'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}]"
802,2024-02-27,thread,물론 법과 도덕윤리는 당연히 지켜야 하는 것이다. 그러나 그 외의 부분에서 자율성을 강제당하는 게 거북하다.,"[{'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_비위상함', 'gender': ''}]"
803,2024-02-27,thread,"눈치보고 슬쩍 튀어서 집에 8시반에 도착해서 쉬는데, 모든 것에 질려서 아무 것도 하기 싫어요…","[{'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_무기력', 'gender': ''}]"
804,2024-02-28,thread,공감합니다.,"[{'annotator': '', 'emotion': '기쁨_공감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_공감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_공감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_공감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_공감', 'gender': ''}]"
805,2024-02-28,thread,디즈니가 작정하고 우리 살리려고 만든이야긴데 그걸 모르다니ㅠ 너무 안타깝다.,"[{'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
806,2024-02-27,thread,그냥 남이 어찌 살건 별 신경 안쓰고 사는 편인데 우리 업계쪽 건드리면서 저러고 있으면 열받지,"[{'annotator': '', 'emotion': '분노_발열', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_발열', 'gender': ''}]"
807,2024-02-27,thread,너무 재미있으니까 아픈지도 모르겠어!!!!!!!!!,"[{'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}]"
808,2024-02-28,thread,완전 뉴비 때부터 봤던 친구라 정 많이 들었는데 혹시 내가 뭐 서운하게 했나 화나게 했나 싶어서 미안해지네,"[{'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}, {'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}, {'annotator': '', 'emotion': '수치심_미안함', 'gender': ''}]"
809,2024-02-27,thread,혼자 계신 아버지는 부쩍 말씀이 많아지셨습니다. 요며칠 사이 저도 이곳에 부쩍 많은 말을 썼더군요. 외로웠나 봅니다.,"[{'annotator': '', 'emotion': '슬픔_외로움', 'gender': ''}, {'annotator': '', 'emotion': '중립_외로움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_외로움', 'gender': ''}]"
810,2024-02-27,thread,선생님한테 수업 잘 따라온다고 칭찬 들었다 예에~~ ♪?(´▽｀)/,"[{'annotator': '', 'emotion': '기쁨_자신감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
811,2024-02-28,thread,팔로워가 없는거 치곤 엄청 뿌듯해서?? 나혼자신났음ㅎㅎㅎ,"[{'annotator': '', 'emotion': '기쁨_신명남', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
812,2024-02-27,thread,나는 뼈가 빠져라 일하고 있었다. 환자들은 너무 너무 좋다는데 나는 일반 사무직보다도 못한 처우를 받으며 하루하루 버티고 있었다.,"[{'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}]"
813,2024-02-27,thread,난 또 막 울어,"[{'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}]"
814,2024-02-28,thread,아무것도 하지 않았던 그때가 너무 후회스럽다.,"[{'annotator': '', 'emotion': '슬픔_후회', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_후회', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_후회', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_후회', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_후회', 'gender': ''}]"
815,2024-02-28,thread,"그런데 예약한 호텔에서 갑자기 시설에 문제가 생겼다며 여행 출발 일주일 전에
내 예약을 취소했어. 살면서 이런일은 처음이야 물론 환불은 다 받았지. 황당 멘붕 시츄에이션이자너","[{'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}]"
816,2024-02-27,thread,저의 기분을 말해주자면.. 황당 보다는 뒷통수 쎄게 맞고 쓰러진 느낌.,"[{'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불신감', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}]"
817,2024-02-28,thread,"헉 넘나 감동,,,,, 그 자체,,,,,","[{'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}]"
818,2024-02-27,thread,밤 새면서 수강신청 버튼을 눌렀을때 무한 로딩 되면서 기다리는 2~3분이 어찌나 초조 하던지 고딩때 좋아하던 가수의 콘서트 티켓팅 보다 더 떨린거 같아 ㅎ,"[{'annotator': '', 'emotion': '두려움_초조함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_그리움', 'gender': ''}, {'annotator': '', 'emotion': '두려움_초조함', 'gender': ''}, {'annotator': '', 'emotion': '두려움_초조함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}]"
819,2024-02-27,thread,아직 소송은 진행 중이고 나쁜 것들은 하나만 편히 나라 밥 드시고 나머지들은 미꾸라지처럼 빠져 나가 잘 살고 있다,"[{'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}]"
820,2024-02-27,thread,아예 입을 대지를 말아야는데 그냥 자야는데 하고 몇 번 망설이다 편의점으로 집 바로 앞에 편의점이 간혹 원망스럽다,"[{'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_후회', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_후회', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}]"
821,2024-02-27,thread,실제로 써보고 닭살돋았다…,"[{'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
822,2024-02-27,thread,케일페 끝나고나서 너덜거리는중?? 이틀 정도는 쉬어도 된다고 해주세요??,"[{'annotator': '', 'emotion': '욕망_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_반감', 'gender': ''}]"
823,2024-02-27,thread,속초와서 가평휴게소에서 카드놓고온걸 알았음..요즘 내 정신머리 왜이럼ㅠㅠ,"[{'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_절망', 'gender': ''}]"
824,2024-02-27,thread,"잊고 있었던 감각. 그래, 이거였지. 내가 좋아하는 것... 내 마음을 사로잡는 것... 다시 해 볼 때인 것 같다!","[{'annotator': '', 'emotion': '사랑_열정적인', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자신감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '사랑_열정적인', 'gender': ''}]"
825,2024-02-27,thread,그렇지만 불륜 바람 매춘 이런 도덕적인 것에는 민감해서 유부녀가 애인 만들어서 내 앞에서 떳떳하게 여보 라고 부르는 장면을 실제로 목격하고 나서는 도저히 못 참겠더라고.  당연히 손절했지… 역겨워서,"[{'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}]"
826,2024-02-27,thread,아 진짜 경멸..속 안좋아짐,"[{'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}]"
827,2024-02-27,thread,수치스럽네요…..,"[{'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}]"
828,2024-02-27,thread,평소엔 로보트인데 왜 이별 앞에선 애절한가?? 아 창피해…,"[{'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_수치심', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}]"
829,2024-02-28,thread,왜 안돼? 나 하나 사고 싶다 ~ 울동넨 왜 없지?,"[{'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}]"
830,2024-02-28,thread,"처음으로 머리 묶어봤는데 낯설다,,","[{'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '중립_서먹함', 'gender': ''}, {'annotator': '', 'emotion': '중립_서먹함', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}]"
831,2024-02-27,thread,아쉽다? 아니 근데 저기 디저트들 너무 실망..ㅠ,"[{'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_실망', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
832,2024-02-27,thread,요샌 그렇게 광고 안하면 홍보 힘드니 이해는 하는데 너무 웨이팅 심한걸 마케팅 소재로 쓰는게 더 짜증 ??,"[{'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}]"
833,2024-02-27,thread,뭐가 깨지고 한거는 내가 깨먹은것도 아니고 애초에 그집은 잠만 자고 씻기만하고 정말 아무것도 손대질 않았는데 왜 내가 거기에 분담을 하고 내 쌩돈을 써야함...? 아니 진짜 이해가 안되서그래.,"[{'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_궁금함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_억울함', 'gender': ''}]"
834,2024-02-27,thread,추운날 열심히 걷고 걸어서 갔는데 다리 아픈 허탈함 보다 이렇게 또 사라지는 것이 작은 가게의 숙명이려나 하는 생각으로 더 마음이 서늘해졌어.,"[{'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}]"
835,2024-02-27,thread,오늘 왜이리 일어나기 귀찮지?,"[{'annotator': '', 'emotion': '싫어함(상태)_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_무기력', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}]"
836,2024-02-27,thread,나도 의업은 이어가겠지만 가시돋힌 벽에 같은 말을 반복하는 것이 지친다,"[{'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_무기력', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}]"
837,2024-02-27,thread,가격은 올리고 양은 줄이고… 혼자 이거 다 먹는데.. 화가 나는군.그와중에 숟가락 세개 왜줌?,"[{'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '분노_불만', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}]"
838,2024-02-27,thread,"나만 오늘따라 일하기 너무 싫은거임? 참고로 또 9일 연속 일하는 중, 앞으로 7일 더 연속 근무 해야 함..","[{'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}]"
839,2024-02-27,thread,아니 이게 ㄹㅇ 현실남매 아니냐고. 카톡 말투나 하는 짓이 친오빠 같아서 딱밤 마려움;,"[{'annotator': '', 'emotion': '싫어함(상태)_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '중립_공감', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_발열', 'gender': ''}]"
840,2024-02-27,thread,글 잘 쓰고 싶다,"[{'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}]"
841,2024-02-15,youtube,전유진 양의 노래에 매일매일 감동합니다 전유진 짱!!!!!!,"[{'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}]"
842,2024-02-15,youtube,끝났는데 인정못하고 뒤트는 사람들아 그러지마라 그럴수록 우승 못한사람은 더 초라해진다 그냥따뜻한 위로의글로 도와줘라,"[{'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불편함', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_반감', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}]"
843,2024-02-15,youtube,이런분들이 무명생활 했다는게 마음이 아프네요,"[{'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
844,2024-02-15,youtube,와! 저런말을 해주고 알아주는 친구 너무 좋다! 매순간 최선을 다한다는 말 와! 노하우 가진 신인이란 말 너무 좋다!,"[{'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '사랑_귀중함', 'gender': ''}]"
845,2024-02-15,youtube,이소라가 mc로 좋은건 호스트에 대한 관심과 질문 경청이 풍성한 스토리를 만들어 주기때문인듯 가르치고 아는척하려는게 조금도 없는거 넘 편안하다,"[{'annotator': '', 'emotion': '기쁨_편안함', 'gender': ''}, {'annotator': '', 'emotion': '중립_편안함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_편안함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_편안함', 'gender': ''}, {'annotator': '', 'emotion': '사랑_호감', 'gender': ''}]"
846,2024-02-15,youtube,40대 초반..위축되고 불안한데 정말 멘탈에 도움된다,"[{'annotator': '', 'emotion': '두려움_위축감', 'gender': ''}, {'annotator': '', 'emotion': '중립_안정감', 'gender': ''}, {'annotator': '', 'emotion': '두려움_위축감', 'gender': ''}, {'annotator': '', 'emotion': '두려움_위축감', 'gender': ''}, {'annotator': '', 'emotion': '두려움_위축감', 'gender': ''}]"
847,2024-02-15,youtube,아직도 여전하신 거 보면 정말 대단하네요....,"[{'annotator': '', 'emotion': '중립_놀람', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_신뢰감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '중립_놀람', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}]"
848,2024-02-15,youtube,진솔하고 끈끈한 두분의 우정이 참 부럽네요,"[{'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}]"
849,2024-02-15,youtube,"와 이게 품격이구나, 인품이구나 늘 긍정적이고 배려많고 최고의 디바 정화언니","[{'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_호감', 'gender': ''}, {'annotator': '', 'emotion': '사랑_호감', 'gender': ''}]"
850,2024-02-15,youtube,죽어라고 살아본적이 없어서 죽어라하시는 분들보면 진짜 대단하게 느껴져요 좋아하는일을 하는것도 너무 부럽네요,"[{'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '중립_놀람', 'gender': ''}, {'annotator': '', 'emotion': '욕망_감동', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}]"
